2,9,133.621018,9920,2035391,431557
3,9,66.763384,9920,2035391,431557
4,9,44.790592,9920,2035391,431557
5,9,33.498787,9920,2035391,431557
6,9,26.974308,9920,2035391,431557
7,9,22.426321,9920,2035391,431557
8,9,19.275412,9920,2035391,431557
9,9,17.082928,9920,2035391,431557
10,9,15.077394,9920,2035391,431557
11,9,13.694073,9920,2035391,431557
12,9,12.307637,9920,2035391,431557
13,9,11.408925,9920,2035391,431557
14,9,10.527086,9920,2035391,431557
15,9,9.700730,9920,2035391,431557
16,9,9.083726,9920,2035391,431557
17,9,8.675617,9920,2035391,431557
18,9,8.156303,9920,2035391,431557
19,9,7.800103,9920,2035391,431557
20,9,7.290868,9920,2035391,431557
21,9,6.881918,9920,2035391,431557
22,9,6.543717,9920,2035391,431557
23,9,6.331275,9920,2035391,431557
24,9,6.037348,9920,2035391,431557
25,9,5.898146,9920,2035391,431557
26,9,5.651712,9920,2035391,431557
27,9,5.569622,9920,2035391,431557
28,9,5.324873,9920,2035391,431557
29,9,5.097507,9920,2035391,431557
30,9,4.826135,9920,2035391,431557
31,9,4.768148,9920,2035391,431557
32,9,4.621564,9920,2035391,431557
33,9,4.548527,9920,2035391,431557
34,9,4.525042,9920,2035391,431557
35,9,4.356548,9920,2035391,431557
36,9,4.188606,9920,2035391,431557
37,9,4.041234,9920,2035391,431557
38,9,3.857104,9920,2035391,431557
39,9,4.057655,9920,2035391,431557
40,9,3.737234,9920,2035391,431557
41,9,3.663411,9920,2035391,431557
42,9,3.665634,9920,2035391,431557
43,9,3.488129,9920,2035391,431557
44,9,3.579092,9920,2035391,431557
45,9,3.480557,9920,2035391,431557
46,9,3.447914,9920,2035391,431557
47,9,3.215687,9920,2035391,431557
48,9,3.306473,9920,2035391,431557
49,9,3.327925,9920,2035391,431557
50,9,3.094808,9920,2035391,431557
51,9,3.001190,9920,2035391,431557
52,9,3.002437,9920,2035391,431557
53,9,3.201193,9920,2035391,431557
54,9,3.020583,9920,2035391,431557
55,9,2.882817,9920,2035391,431557
56,9,3.110024,9920,2035391,431557
57,9,2.999233,9920,2035391,431557
58,9,2.823146,9920,2035391,431557
59,9,2.727413,9920,2035391,431557
60,9,2.850197,9920,2035391,431557
61,9,2.709416,9920,2035391,431557
62,9,2.576476,9920,2035391,431557
63,9,2.654217,9920,2035391,431557
64,9,2.527353,9920,2035391,431557
65,9,2.679289,9920,2035391,431557
66,9,2.522155,9920,2035391,431557
67,9,2.396098,9920,2035391,431557
68,9,2.439364,9920,2035391,431557
69,9,2.639569,9920,2035391,431557
70,9,2.438691,9920,2035391,431557
71,9,2.563788,9920,2035391,431557
72,9,2.451135,9920,2035391,431557
73,9,2.451935,9920,2035391,431557
74,9,2.546777,9920,2035391,431557
75,9,2.417625,9920,2035391,431557
76,9,2.436766,9920,2035391,431557
77,9,2.326544,9920,2035391,431557
78,9,2.479406,9920,2035391,431557
79,9,2.166193,9920,2035391,431557
80,9,2.494727,9920,2035391,431557
81,9,2.340093,9920,2035391,431557
82,9,2.309737,9920,2035391,431557
83,9,2.426664,9920,2035391,431557
84,9,2.314673,9920,2035391,431557
85,9,2.172749,9920,2035391,431557
86,9,2.221596,9920,2035391,431557
87,9,2.124672,9920,2035391,431557
88,9,2.095967,9920,2035391,431557
89,9,1.999979,9920,2035391,431557
90,9,2.279851,9920,2035391,431557
91,9,2.248286,9920,2035391,431557
92,9,2.172156,9920,2035391,431557
93,9,2.058151,9920,2035391,431557
94,9,1.949034,9920,2035391,431557
95,9,1.998586,9920,2035391,431557
96,9,1.928736,9920,2035391,431557
