2,9,133.520368,9920,2035391,431557
3,9,67.208246,9920,2035391,431557
4,9,44.768650,9920,2035391,431557
5,9,33.607319,9920,2035391,431557
6,9,27.022420,9920,2035391,431557
7,9,22.547214,9920,2035391,431557
8,9,19.384216,9920,2035391,431557
9,9,17.001378,9920,2035391,431557
10,9,15.187624,9920,2035391,431557
11,9,13.833157,9920,2035391,431557
12,9,12.365264,9920,2035391,431557
13,9,11.647349,9920,2035391,431557
14,9,10.634280,9920,2035391,431557
15,9,9.965880,9920,2035391,431557
16,9,9.211767,9920,2035391,431557
17,9,8.839834,9920,2035391,431557
18,9,8.191098,9920,2035391,431557
19,9,7.866502,9920,2035391,431557
20,9,7.406612,9920,2035391,431557
21,9,7.033750,9920,2035391,431557
22,9,6.732796,9920,2035391,431557
23,9,6.428319,9920,2035391,431557
24,9,6.167656,9920,2035391,431557
25,9,5.916716,9920,2035391,431557
26,9,5.806596,9920,2035391,431557
27,9,5.529664,9920,2035391,431557
28,9,5.409858,9920,2035391,431557
29,9,5.131501,9920,2035391,431557
30,9,4.999163,9920,2035391,431557
31,9,4.825872,9920,2035391,431557
32,9,4.723687,9920,2035391,431557
33,9,4.582343,9920,2035391,431557
34,9,4.451161,9920,2035391,431557
35,9,4.299213,9920,2035391,431557
36,9,4.256212,9920,2035391,431557
37,9,4.121025,9920,2035391,431557
38,9,3.993745,9920,2035391,431557
39,9,3.986047,9920,2035391,431557
40,9,4.045420,9920,2035391,431557
41,9,3.837056,9920,2035391,431557
42,9,3.718493,9920,2035391,431557
43,9,3.566403,9920,2035391,431557
44,9,3.485272,9920,2035391,431557
45,9,3.510772,9920,2035391,431557
46,9,3.554869,9920,2035391,431557
47,9,3.390767,9920,2035391,431557
48,9,3.441600,9920,2035391,431557
49,9,3.402431,9920,2035391,431557
50,9,3.230067,9920,2035391,431557
51,9,3.178861,9920,2035391,431557
52,9,3.135156,9920,2035391,431557
53,9,3.068063,9920,2035391,431557
54,9,2.998187,9920,2035391,431557
55,9,3.011603,9920,2035391,431557
56,9,2.906128,9920,2035391,431557
57,9,2.836383,9920,2035391,431557
58,9,2.795768,9920,2035391,431557
59,9,2.719759,9920,2035391,431557
60,9,2.750545,9920,2035391,431557
61,9,2.875027,9920,2035391,431557
62,9,2.631460,9920,2035391,431557
63,9,2.831005,9920,2035391,431557
64,9,2.726386,9920,2035391,431557
65,9,2.600478,9920,2035391,431557
66,9,2.565558,9920,2035391,431557
67,9,2.605033,9920,2035391,431557
68,9,2.402061,9920,2035391,431557
69,9,2.526608,9920,2035391,431557
70,9,2.354226,9920,2035391,431557
71,9,2.432993,9920,2035391,431557
72,9,2.459658,9920,2035391,431557
73,9,2.291621,9920,2035391,431557
74,9,2.394958,9920,2035391,431557
75,9,2.365409,9920,2035391,431557
76,9,2.385529,9920,2035391,431557
77,9,2.294280,9920,2035391,431557
78,9,2.274534,9920,2035391,431557
79,9,2.259073,9920,2035391,431557
80,9,2.251287,9920,2035391,431557
81,9,2.264024,9920,2035391,431557
82,9,2.260731,9920,2035391,431557
83,9,2.255360,9920,2035391,431557
84,9,2.198319,9920,2035391,431557
85,9,2.255921,9920,2035391,431557
86,9,2.242604,9920,2035391,431557
87,9,1.992879,9920,2035391,431557
88,9,2.055646,9920,2035391,431557
89,9,2.079069,9920,2035391,431557
90,9,2.012554,9920,2035391,431557
91,9,2.059668,9920,2035391,431557
92,9,1.980170,9920,2035391,431557
93,9,1.976521,9920,2035391,431557
94,9,2.004733,9920,2035391,431557
95,9,1.842766,9920,2035391,431557
96,9,1.959141,9920,2035391,431557
